model,base_model,dataset_id,scaled_MASE,series_count,variate_count,stationarity,x_entropy,temporal_location_heterogeneity,temporal_scale_heterogeneity,temporal_frequency_heterogeneity,temporal_heterogeneity,trend_strength,trend_stability,trend_hurst,trend_nonlinearity,linearity,curvature,seasonal_strength,seasonal_corr,seasonal_lumpiness,seasonal_entropy,e_acf1,e_acf10,e_diff1_acf1,e_entropy,e_kurtosis,e_shapiro_w,e_arch_lm,spike,mean,std,missing_rate,length,period1,period2,period3,p_strength1,p_strength2,p_strength3,spatial_location_heterogeneity,spatial_scale_heterogeneity,spatial_frequency_heterogeneity,spatial_heterogeneity
ts_icl,ts_icl,Coastal_T_S/20T,0.7422547558643913,1,3,0.6666666666666666,0.2719033711622571,0.4490877399906259,0.0495697244393052,0.0431250050406105,0.1805941564901806,0.937342205408174,0.6479516816006651,0.892687035789538,0.0021346089115715,45.51453141338276,1.2864477674264927,0.5932799606053553,0.4688501992458772,0.0418081121393813,0.3271941718103735,0.7033335210157169,3.2561609327085947,0.3017157161937507,0.6460534545492423,3.5597608231191846,0.9477349452286444,0.6622570047896837,4.98484102598297e-11,25.007658740199755,1.0402504470520386,0.0,8198.0,25.0,60.0,193.0,0.1136666666666666,0.088,0.0226666666666666,0.9848306517062084,0.4629266131993996,0.037462743265987,0.4950733360571983
ts_icl,ts_icl,Coastal_T_S/5T,0.8085665658297905,18,54,0.8333333333333334,0.4197139008947709,0.4392177905151463,0.2568652204832139,0.0986252619155511,0.2649027576379704,0.8012828129325487,0.7416322685554019,1.0763186178417152,0.0210451197204797,-9.216277899746965,-17.24340461785,0.2205095245765363,0.0217320232729627,0.0108930230107642,0.7437743633150333,0.0577479391669953,0.572714101011687,-0.4458635239257123,0.9095236828702802,45.547485219126415,0.7230377918339708,0.412157881543963,1.2473084648122127e-10,45.17242573157538,8.741681692403596,2.848050323810926e-05,68604.94444444444,24.444444444444443,195.11111111111111,291.1111111111111,0.0503888888888888,0.0160925925925925,0.0095925925925925,0.8124163410121167,0.9836522387305894,0.1895334358113089,0.661867338518005
ts_icl,ts_icl,Coastal_T_S/H,0.8195416820176178,24,72,0.5138888888888888,0.3696279504736554,0.4801759374525652,0.2324434232022417,0.0834528503113097,0.2653574036553723,0.9014010088175668,0.7987436232138787,0.9751212699117828,0.0342696018374726,-0.2384718737945223,0.0556122298876121,0.3838992821501097,0.1201717046905504,0.0126536526086727,0.5666306889662791,0.338831116273029,0.6467741783600842,-0.2041870425567487,0.8427611193010611,23.761009095888863,0.8511410609872632,0.325145690030036,2.3628636776052973e-09,42.16878872204047,5.862541712569983,0.0,5488.791666666667,16.333333333333332,26.0,207.66666666666663,0.0578472222222222,0.0318194444444444,0.0119305555555555,0.8593121273546996,0.9724510558503446,0.2262271977720811,0.6859967936590419
ts_icl,ts_icl,Commodity_Import/M,0.7779279370979449,8,8,0.5,0.5207467295333459,0.4274456571017218,0.225088138608846,0.0683669434231379,0.2403002463779019,0.8152918894842613,0.6181611768532006,0.967970253354518,0.4979576383068892,12.510159452995412,0.5933846932909923,0.4434211550675767,0.5158780294751304,0.0240531094819807,0.4673968997862034,0.1416766076772089,0.1801039126754927,-0.4136562652863652,0.8769704926669257,8.726335094090741,0.9214417239191626,0.1695615758437802,5.552920748802479e-07,1711.8085676632486,821.5890649957756,0.0,697.25,12.0,,,0.069125,,,0.7413117102933117,0.9884605626293216,0.1385849054344105,0.6227857261190145
ts_icl,ts_icl,Commodity_Production/M,0.7722558299776257,32,32,0.25,0.4752739526898505,0.4612008493306847,0.103014026017359,0.0552115041781396,0.2064754598420611,0.8876663170021518,0.6994516530222565,0.949432721571802,0.2699246886851342,5.210539624671895,0.9093301843656006,0.5170582432423955,0.6613339221703619,0.0129947895856354,0.4738496662684391,0.494183433229989,0.607630622092004,-0.110630021973984,0.7954174681631017,2.765402647246374,0.955006913410843,0.2615167199996469,1.2088125895078666e-06,552.4914030623049,213.51536108751267,0.0,325.09375,12.0,,,0.07315625,,,0.8470239273464645,0.9893200043215278,0.1143065651071154,0.6502168322583693
ts_icl,ts_icl,Crypto/D,1.0371343587266673,1,4,0.5,0.3397465385716287,0.366403068790281,0.344577775737762,0.0291242904129497,0.2467017116469976,0.9968079014407228,0.9866539149107724,0.9302937085750316,0.0827418905416497,15.768727504525083,9.83533451613637,0.1796428355064216,0.0476213332915578,2.2652586254874808e-05,0.6991575421239018,0.4024224529631045,0.3529747929196439,-0.1031016971244061,0.8879805410922684,24.88083296261278,0.7977195870047464,0.2186145364256985,7.350579577604703e-11,9317.14403087098,8048.891685511026,0.0,2842.0,7.0,30.0,91.0,0.0435,0.03475,0.02425,0.4878311028402927,0.9954849261282488,0.0149340094698419,0.499416679479461
ts_icl,ts_icl,ECDC_COVID/D,0.9247362960476961,9,9,0.5555555555555556,0.3457671154272869,0.2573408843347028,0.4234068642680054,0.0313877398414725,0.2373784961480603,0.857851056999197,0.624677572393787,0.9134271003128364,2.2641303509618163,-5.980258603000935,-9.162739058578676,0.6039815955674972,0.6685100767512209,0.147436492368051,0.3564289818061845,0.6345516192608266,4.410322061041983,-0.0328330841034938,0.6325584866179027,28.67226003481273,0.8591758662387998,0.6023518769624904,4.4149145049595424e-08,1178.7194582772938,1260.243982282488,0.0356538570878707,1116.5555555555557,145.0,96.0,29.11111111111111,0.0735555555555555,0.0313333333333333,0.0212222222222222,0.29931841339611,0.8824388165731276,0.0402344234564004,0.4073305511418794
ts_icl,ts_icl,ECDC_COVID/W,1.2134940904665752,16,16,0.375,0.5051120634930253,0.2586800729566657,0.4210060274718514,0.0531841031942817,0.2442900678742663,0.8086990073978594,0.4846253999424146,0.89654327595778,1.3351674233476427,-3.0333962025870376,-3.26970506462433,0.4056072036335555,0.5085353841662937,0.1164068890676596,0.4328171366608809,0.809820800680823,1.9641181811878472,0.5179088479411458,0.5901859910737131,1.932632623056041,0.93838932608577,0.721154030076073,3.725384575604078e-06,2431.8516634522102,1870.3949021959927,0.0159220349274522,165.4375,22.1875,20.6875,26.125,0.1275625,0.07025,0.0375625,0.6531910181326371,0.973824112310234,0.0676372458453092,0.5648841254293934
ts_icl,ts_icl,EWELD_Load/15T,0.6988318347411047,1,10,1.0,0.4141998857399619,0.0733107708303457,0.086280356408378,0.0688772127366593,0.0761561133251277,0.9587707662127786,0.8981359388580653,0.8069531601558051,0.0285803100722144,-16.22693789378448,-1.5793764095277232,0.2086166010817741,0.1271950953562807,0.0003568685439503,0.6545443880880113,-0.249963608722411,0.2178778211907377,-0.5218511563074658,0.8542339242648749,42.36071824090319,0.7988721368689473,0.1611798210376684,5.840157318461667e-11,88.78947081879645,40.94921926989749,0.0,20544.0,4.0,91.2,52.8,0.0978,0.0465999999999999,0.0236,0.7183443262607857,0.7894768165721051,0.179995054874043,0.5626053992356446
ts_icl,ts_icl,Finland_Traffic/15T,0.6208398161545652,1,1,1.0,0.2123150745387509,0.0336459810482328,0.0208584067581643,0.0680242022490609,0.0408428633518193,0.9924225642307324,0.9666200541395524,1.169901007314185,0.0033976783179911,11.950154856088416,-35.13166623110722,0.1869593626575397,0.0328650820381213,3.6101934851706447e-06,0.7165919623199547,-0.3726547013573016,0.2544109486893242,-0.5921293471132301,0.8849658025145425,2.1409901251850583,0.9720408879029888,0.1232070574300168,1.9191066923966237e-13,153.74248633879782,121.41988174354286,0.0,35136.0,4.0,96.0,48.0,0.096,0.065,0.048,0.0,0.0,0.0,0.0
ts_icl,ts_icl,Global_Influenza/W,0.7016418242507416,15,60,0.7,0.5260651238603815,0.1645090000959444,0.1190417621264492,0.0414467477713153,0.1083325033312363,0.7688819157531804,0.5218114487071246,0.871167295921164,0.6267670935947518,2.1138524040063644,-0.5321612364467163,0.4378360770640089,0.4173093209401118,0.0493725534134322,0.5204902783844961,0.2312192590387785,0.7723489144560066,-0.2269756755297811,0.763921470497833,6.26496847588748,0.8846960340589803,0.3259800802989069,3.403324801212409e-06,2279.446972080664,1204.7094257567433,0.0189901601298815,205.6,21.05,24.75,23.2,0.1406833333333333,0.10095,0.0725499999999999,0.8154425032113438,0.9586883671223032,0.0644715893657217,0.6128674865664562
ts_icl,ts_icl,Global_Price/Q,0.8247933310481758,1,60,0.2666666666666666,0.475694878544839,0.5388525337912571,0.2939466978882122,0.0518719946365952,0.2948904087720215,0.9760823590092804,0.8868934273820633,0.9612017744767204,0.344946797217725,7.3732140858445,0.1606496320794925,0.262325344393109,0.4272212535644326,0.0005680489760049,0.4844346077449179,0.0151531312467025,0.4076794822615736,-0.3217424968589663,0.8352905446808301,7.599330984253328,0.8829419281828701,0.2398069474001063,6.544062321050684e-07,958.718089217926,495.2163575310869,0.0065727699530516,142.0,4.0,,,0.1256666666666666,,,0.7165511225308253,0.9759580047333056,0.0544696195660511,0.582326248943394
ts_icl,ts_icl,Housing_Inventory/M,0.7593716643672015,1,4,0.25,0.345142258661662,0.626244546624891,0.0780137277454174,0.0453973462351454,0.2498852068684846,0.9744505045887796,0.8213549586667099,1.0042327530563897,3.6602693835470697,-1.793161632882802,2.334184449895818,0.903365031574334,0.9884476283174484,0.0013023175155051,0.4129068117195748,0.7473863142476402,1.1132809380563575,0.2178703075947912,0.6820902011509982,4.540365563227116,0.9113810484116948,0.4754580780569006,4.140969811569905e-07,317594.43421052635,89808.77235410547,0.0,114.0,12.0,,,0.133,,,0.859017074375452,0.9999999924291724,0.0453367427704364,0.6347846031916871
ts_icl,ts_icl,JOLTS/M,0.6319336015586908,1,6,0.3333333333333333,0.5312061411452004,0.3376682229631464,0.0388597769030851,0.0527010546524052,0.1430763515062122,0.8222173751279273,0.4955408258208811,0.9315841909435392,0.0214049314339944,4.022959699285693,3.3919934088425125,0.8144743099998802,0.9599244786936256,0.0195436559920515,0.4347264113344411,0.126210485781962,0.15609313648079,-0.3744828135786726,0.8877172330087507,35.725998316292845,0.792875087197143,0.2210628482959016,7.592535490998698e-06,3458.517396184063,876.7158976641371,0.0,297.0,12.0,,,0.0876666666666666,,,0.7430533440981711,0.7389844821033507,0.1135755179066791,0.5318711147027336
ts_icl,ts_icl,Job_Claims/W,1.0375183449451717,1,2,0.0,0.3714426370688207,0.4808174175554188,0.1444103514045958,0.0371855917971309,0.2208044535857152,0.9179286483425608,0.8043191342205236,0.9272916484827132,0.0357162532888695,8.562170307683413,0.2688493731970273,0.1979345568117566,0.2296875654774147,0.000942113633126,0.6297972336678581,0.5215317805921887,0.951179038096519,0.0368732335776798,0.7505785367611622,0.2537329706024138,0.989058726296512,0.4165941340756025,6.799337127579535e-07,973335.4591836734,93678.0537563198,0.0,196.0,8.5,52.0,8.5,0.092,0.0705,0.052,0.9733371031009374,0.8396217895876084,0.0148020193901672,0.609253637359571
ts_icl,ts_icl,MetroPT-3/5T,0.7785713036447834,1,6,1.0,0.7584200904351467,0.0364189385240053,0.0278290072675164,0.0851748595835157,0.0498076017916791,0.6126488857390563,1.0183443228611462,0.8223415492276133,0.0009555192692803,-10.532144947009336,8.133118525951074,0.1841049970596643,0.00265411138753,0.0127418430635285,0.7200344104600948,-0.1144831718728755,0.415917668518433,-0.3566009249851993,0.894380005878467,18.60436883329268,0.8715414623784054,0.1732079275477974,6.971330620186294e-09,14.372988938108524,1.6998473733362025,0.1710932674490426,17809.0,12.0,216.0,216.0,0.0388333333333333,0.0131666666666666,0.0105,0.9818892940083735,0.997704754898176,0.0928729413988485,0.6908223301017994
ts_icl,ts_icl,NE_China_Wind/H,0.7630078642380793,1,4,0.75,0.4097283439943374,0.3226466371499565,0.0289156009127395,0.0410011856275839,0.1308544745634267,0.957967323539921,0.8374310041319647,0.9245453684357046,0.0001583958890253,5.082841096525396,-5.204719118721819,0.4808927557590576,0.4790211274082774,0.0004635336962737,0.3599791944221984,0.8676911290801428,2.011921680395924,0.2753263633937303,0.7698163483260302,2.5434685163352904,0.9712222912117932,0.6987532685625414,1.7570766480023102e-10,-0.1501191455991937,0.8900928912604134,0.0,8764.0,21.0,54.0,129.0,0.045,0.03675,0.01625,0.0227529415959611,0.0823860982416019,0.0756525266673459,0.0602638555016363
ts_icl,ts_icl,Oil_Price/B,0.8669380379550086,1,12,0.1666666666666666,0.3359811350773569,0.3290514437003108,0.0698213835354828,0.040071634119034,0.1463148204516092,0.99734784829396,0.9915769018717352,0.9333962411287016,0.0092217322045541,-9.350299028292053,12.977631259402695,0.1686354683977995,0.0603876130425748,2.1456168647962813e-06,0.6880444196711957,0.0684111070808401,0.2246612008441826,-0.3063815616897119,0.908377856715424,52.35901086791275,0.8305289144050988,0.1671645002382306,2.0502200654505255e-11,14.380127583920029,4.4550526622579625,0.0514399205561072,5035.0,5.0,21.0,63.0,0.0608333333333333,0.0364166666666666,0.01775,0.8931562602085067,0.8388670963166116,0.0721363172064148,0.601386557910511
ts_icl,ts_icl,Online_Retail_2_UCI/D,0.3968010336953139,1,1,0.0,0.7161540228853914,0.050271522243908,0.0300195728116294,0.0420043470014843,0.0407651473523406,0.6444360126604538,0.2772400136470813,0.8765102142372774,0.1956355241683896,4.554512635973995,2.417935435630838,0.6610822098009005,0.929271103477688,0.0937779866766379,0.4126982402742631,-0.0986004753893042,0.1483670395346235,-0.4456741781764404,0.8718104865780697,8.417585791020896,0.9015955762080572,0.0512597417643262,8.102484002919451e-07,28379.69497387464,23350.66885963948,0.0,739.0,7.0,365.0,30.0,0.143,0.024,0.02,0.0,0.0,0.0,0.0
ts_icl,ts_icl,OpenElectricity_NEM/5T,0.5873048152868773,1,10,1.0,0.427219315290452,0.0516553087497279,0.0134882239079927,0.0641078795633631,0.0430838040736946,0.8651297145085273,0.5792224938882752,0.7718482028989821,0.0085664473560011,15.364863970123938,6.594579267637622,0.5089752266318508,0.4930618589492325,0.01200002444949,0.4338897731281738,0.6002430352618755,4.277821682182724,-0.2504169039651847,0.7270449388259523,54.51918329828361,0.8513032838678336,0.5180285624288544,1.3247248735552414e-10,2120.395138595597,432.73756188256567,0.0,43488.0,121.2,174.0,148.8,0.0689,0.0446,0.0278,0.9476142756650378,0.7977214850476396,0.1139709140444047,0.619768891585694
ts_icl,ts_icl,Port_Activity/D,0.6958850648991118,99,198,0.9949494949494948,0.9132714983222938,0.0358810506058488,0.0299589865307163,0.0788631932955943,0.0482344101440531,0.2191948572498746,0.1247272827971231,0.8862114935579557,0.0255496410155194,-0.461279460942292,-1.001999358792134,0.2146584085840596,0.0972975124559468,0.0204382954993835,0.6564031453405696,-0.2513670376399967,0.1738709469486583,-0.525945234682611,0.8926313248363328,3.1500666957445054,0.9330016130452352,0.0258140548798655,4.619999432597683e-07,29515.447997817475,21943.79852944994,0.0,2127.0,7.0,30.0,139.43434343434345,0.0848636363636363,0.0125959595959595,0.0036313131313131,0.6834436926351941,0.6038012215823999,0.1035751109824292,0.4636066750666743
ts_icl,ts_icl,Port_Activity/W,0.8076187999173401,99,198,0.7777777777777778,0.8260937083665386,0.1596181131122321,0.028168252238857,0.0827716115644814,0.0901859923051901,0.5582074370789124,0.396480589753924,0.8931407159790081,0.0897132127552964,-0.6175389024996037,-0.9024076726103452,0.1982553555399536,0.0923965589758852,0.00954492656218,0.5805744135338072,-0.5016649592082097,0.4473185776522194,-0.6382327772162012,0.8176217162948394,0.6688357311916331,0.9861284380099804,0.1315787174837995,4.786402719817372e-06,207354.23688449332,61799.807063152766,0.0,304.0,4.0,13.590909090909092,51.40909090909091,0.2478737373737374,0.0489141414141414,0.0143484848484848,0.9304108629744732,0.6026850532591299,0.109144730547247,0.54741354892695
ts_icl,ts_icl,SG_Carpark/15T,0.5678713976144995,354,354,1.0,0.2981564019712989,0.0228477905482,0.0175653578035989,0.0545831457963339,0.031665431382711,0.7113439281641075,0.3784066620015305,0.7096455480124623,0.0408777687128737,1.3766887055814794,-0.4100724644047572,0.6538585552586498,0.6763879948433704,0.0178587200791786,0.2669597351901169,0.5733299673458944,3.883005207588309,-0.1402818589148283,0.6676418453730566,71.73638060299659,0.8921120248417882,0.627857889021495,7.153160193469092e-10,255.1257982610917,40.54854792483872,0.0112452569851672,14495.0,66.10169491525424,35.175141242937855,60.54237288135593,0.0948389830508474,0.0550960451977401,0.0306638418079096,0.9434426918512429,0.3201607881958004,0.1151776832546741,0.4595937211005725
ts_icl,ts_icl,SG_PM25/H,0.7584061209983468,1,5,1.0,0.7610633651319938,0.0498104625945855,0.0180756203220749,0.1014058731471591,0.0564306520212731,0.7429608446826179,0.5880382858057548,0.8688793725221988,0.0018089949735853,4.242779309602763,17.90996098052761,0.2137758168305907,0.1293281076584375,0.0022539236305882,0.6752164339726001,0.3597500519899304,0.2656186574567347,-0.2045128990925519,0.9108744735951932,3.811090257202962,0.9623085814012926,0.1289517009075114,2.492003509480469e-10,11.52464070129468,6.570730844783189,0.0343930934656741,38688.0,12.0,24.0,168.0,0.041,0.033,0.008,0.021752996445799,0.0101707357888434,0.1032460003241905,0.0450565775196109
ts_icl,ts_icl,SG_Weather/D,0.7734273249870544,6,24,0.7916666666666666,0.7256219696794416,0.0733989935209878,0.0193661190892361,0.0749056896976018,0.0558902674359419,0.6593669818001064,0.5300200767628361,0.8077732714557838,0.008621491418961,-1.6171869050623815,-0.6989604770513033,0.1791490761809041,0.015790371509313,0.0024490636175645,0.6991549655918844,-0.0995564118821012,0.1422413501372847,-0.4463819246486034,0.9041910823661587,2.735976408294892,0.9672408585200452,0.0533097967143105,5.029590419370992e-08,62.946812649844965,27.47566726743027,0.0500620837566316,2953.0,7.0,85.83333333333333,297.75,0.0775416666666666,0.0205833333333333,0.0132916666666666,0.5253204538082739,0.9389954149401056,0.0865284446893693,0.5169481044792495
ts_icl,ts_icl,Smart_Manufacturing/H,0.7104232044701569,34,170,1.0,0.9219929522918686,0.0032987387389075,0.0011934940930513,0.0759364032201376,0.0268095453506988,0.2198489642992384,0.0851083404901047,0.6409823314847047,0.0056429283776449,0.0470033641044417,-0.0020460332538502,0.1829019505793239,0.052882825727444,0.0025681502344321,0.6827679251610919,0.1479832749408736,0.1542408345335878,-0.3364531814848109,0.8921549531157004,0.1414572437163294,0.9969249285524509,0.0203215229221078,2.5527457374531774e-07,37.12671384537405,7.130998007801463,0.2891199611195296,1665.9117647058824,12.0,24.0,168.0,0.0370117647058823,0.0193235294117647,0.001735294117647,0.9268430254909332,0.7421193271699056,0.096198599858972,0.5883869841732703
ts_icl,ts_icl,Supply_Chain_Customer/D,0.4001528594631358,1,36,0.8055555555555556,0.639626905930418,0.0269783906148216,0.0201911443194635,0.0389500497554781,0.028706528229921,0.5100324662926674,0.1757985885070195,0.7654799798071807,0.0130885748938289,6.676535486583341,-0.5397968906758976,0.7199150388334343,0.9431397855623158,0.169832860986595,0.360592490774273,-0.1983893045631657,0.1410381859835137,-0.4987795704934463,0.8949633129442122,5.484025172341569,0.9346012272655329,0.1380822512480654,8.52573542999477e-08,4865.750500222479,3814.6969942723754,0.0,2007.0,7.0,30.0,91.0,0.1413055555555555,0.0119166666666666,0.0061388888888888,0.5836630539784854,0.974872238576788,0.0832394703369174,0.5472582542973969
ts_icl,ts_icl,Supply_Chain_Location/D,0.4622890582953442,1,51,0.8823529411764706,0.6638885825357013,0.0264115616645025,0.0192014081061979,0.0436053434052452,0.0297394377253152,0.4609352293299157,0.1736614895924118,0.7672186608944418,0.0143176534483236,6.638118076144458,-0.4346629441272908,0.6906673360873019,0.9446345688641752,0.1603239164225517,0.3620771591091161,-0.2011356995900212,0.147071716528401,-0.4979406578022764,0.8940026364825808,3.2888106143082325,0.9548061764132336,0.1367642361755447,8.190691304854545e-08,3434.647411464316,3026.1064123323945,0.0,2007.0,7.0,30.0,91.0,0.1325882352941176,0.0124705882352941,0.0053725490196078,0.4785242882250655,0.9773013615435084,0.0710818312136009,0.5089691603273915
ts_icl,ts_icl,US_Labor/M,0.5018009861459509,1,14,0.1428571428571428,0.4343261843422299,0.5644058184386761,0.111928724850513,0.0458578890057785,0.2407308107649893,0.9038619614114848,0.7899096490062743,0.9529476241144702,0.4479912094046145,0.2027032205617436,-2.014681646462699,0.4453606614545493,0.6402036267056609,0.001026465587018,0.4864302498221969,0.459474041965212,0.4692150057105937,-0.139958820891953,0.8562091882223879,39.95037698649291,0.6994718776564139,0.260681730195098,6.0748462381735935e-06,28493.133402248117,2699.188656420753,0.0,380.0,12.0,,,0.0465,,,0.9903389481087788,0.9999980002373038,0.0726750813187345,0.6876706765549391
ts_icl,ts_icl,US_Term_Structure/B,0.8667692897834062,1,40,0.4,0.1908409276796931,0.7416592531064653,0.037203867294184,0.0587668352333236,0.2792099852113243,0.999752104089476,0.999712928929965,1.0434224041636633,0.0008312507904055,-80.32033187203429,29.54513604734996,0.178074309860564,0.0167082180154269,6.011421689471571e-09,0.6934493184644918,0.2258162112655818,0.2780925816871091,-0.2000137814810439,0.9088579544986782,1.8742356631847912,0.9838851292449562,0.1206722449211921,3.190432977012856e-15,2.438650658800215,1.3711020781770376,0.043212524126099,9326.0,5.0,21.0,63.0,0.04395,0.03095,0.0197,0.5796787612874924,0.3434476730151359,0.0069686009132267,0.310031678405285
ts_icl,ts_icl,Uncertainty_1M/M,0.35778326875674127,1,3,1.0,0.5431304639389783,0.0634070437476024,0.0739428874561671,0.0556193520446209,0.0643230944161301,0.942542243060196,0.7652082986387327,0.7976450461540484,0.0105151538000685,2.1528490412418466,5.014239577976907,0.2329919620074675,0.3769889817507321,0.0001470993083985,0.4036628825514154,0.8158682737305866,1.3627517094255377,0.4241147364977854,0.7405140836121337,17.05410069907739,0.8244003862363275,0.5840368599864053,1.0578671303598475e-07,0.7345771285713228,0.1243409045135446,0.0,780.0,12.0,,,0.0506666666666666,,,0.4823704680921467,0.0510172516070079,0.0144651877615488,0.1826176358202345
ts_icl,ts_icl,Vehicle_Sales/M,0.6117422065218235,1,10,0.1,0.4251495220351041,0.5029753121596049,0.0823822010956071,0.04662296439626,0.2106601592171574,0.940995317011442,0.8625236756399154,0.9115768905145644,0.0842161761610842,4.745810594608036,-1.78152026961611,0.2032356727018004,0.1837332017903671,0.0007679563725629,0.6527530929548548,0.2824647625938808,0.2237458784365109,-0.2691713135426218,0.8709157572274885,12.245798201175846,0.8812339070416646,0.1626805783505059,1.3942065608854894e-07,129.5953742792817,23.014270322157397,0.0,596.0,12.0,,,0.0282,,,0.9672610850076748,0.9651644176678486,0.0742902554401892,0.6689052527052376
ts_icl,ts_icl,Vehicle_Supply/M,0.7128331815407766,1,6,0.3333333333333333,0.4127623122848727,0.590135368672076,0.1296404039476971,0.0601953375164408,0.2599903700454046,0.9238392299594907,0.8558599653067702,0.9291002718694048,0.1195348833990462,-3.758308478816682,-4.38415561084532,0.1348474032707184,0.1391729110824251,0.0001765700126884,0.6294559403927146,0.407089415233369,0.422682525562622,-0.1784704121628506,0.8390410481482279,8.125350186282724,0.9088214900695464,0.1764520161631853,5.054007316336934e-07,257.8901614750412,103.822502836441,0.0,391.0,12.0,,,0.0325,,,0.7898434247768139,0.9811664372587569,0.0525795159008394,0.6078631259788034
ts_icl,ts_icl,WUI_Global/Q,0.7558413309365304,1,15,0.8666666666666667,0.8367873997137046,0.1436133081890133,0.0938258369203137,0.0755614922101741,0.104333545773167,0.6667231053900482,0.4218917940751037,0.8215212072672374,0.2090684969296201,3.817334573266428,2.6842229645079425,0.1879322346266912,0.0998254462182288,0.0072577438394269,0.566932253252219,-0.4449169075307052,0.4082884552605926,-0.6146817766238013,0.8348557032855614,4.345111753853254,0.934819024367558,0.1953143966645689,7.3686634854921506e-06,0.1631336446113053,0.1914939434891576,0.0192743764172335,294.0,4.0,,,0.2352666666666666,,,0.0464924534763263,0.0498294516840678,0.0972726670756355,0.0645315240786765
ts_icl,ts_icl,Water_Quality_Darwin/15T,0.8101932334158816,7,42,0.5952380952380952,0.2779038925333789,0.5223579938765158,0.1624705487822582,0.0627033204361578,0.2491772876983106,0.97415141572792,0.9278116596402154,0.9458382781218344,0.0221224932453893,17.236621884862195,-12.909241917604634,0.3785091754103172,0.1940416216304958,0.0091053314462438,0.5448557379063429,0.474425083479645,1.431871637239872,0.0437064694651759,0.8164643345253676,48.41814814081159,0.7809120578672955,0.4789849725493657,2.4773367191100693e-10,42.90656721780858,3.40288454124127,4.947719101494211e-05,15229.42857142857,31.714285714285715,39.333333333333336,90.66666666666669,0.0607380952380952,0.0476428571428571,0.0347619047619047,0.9913964072779828,0.931741796635902,0.0862236112554629,0.6697872717231159
ts_icl,ts_icl,azure2019_D/5T,0.7066270180074586,989,2967,0.936299292214358,0.6538637067731181,0.1327231208108783,0.0869568297663585,0.090299481994524,0.1033264775239203,0.5151258366312876,0.3559684582691148,0.9218400780582264,0.020812442037637,9.456373454938143,-0.219247346029899,0.4387543540020048,0.074432863940677,0.0226581029213916,0.5537698347158974,0.0011711859426363,0.1576284441301552,-0.4430486730943382,0.888175712445071,51.43192738229617,0.7848315989554845,0.1024683473327756,6.117957816227162e-08,10.680596997678892,5.141632249505059,0.0,8627.021233569261,12.186046511627907,324.3114256825076,439.8624873609707,0.0608035052241321,0.0071054937647455,0.0047893495112908,0.6655775596222825,0.9473086424563892,0.2090095462348537,0.6072985827711752
ts_icl,ts_icl,azure2019_I/5T,0.7308529604718329,492,1476,0.9518970189701896,0.6498034613850338,0.1256575210613866,0.0678434650676417,0.0799862391476718,0.0911624084255667,0.5526241052489721,0.426900199992608,0.8694941783088888,0.0118057071370438,6.791536099762836,-0.8392585040822761,0.3338518197412589,0.1093019820636014,0.016900379972042,0.5888401491661607,0.0366477909932545,0.2472834550017385,-0.4172333205184575,0.8732732198510461,36.28374339062552,0.8169040854878904,0.1052800843734361,3.436672484046018e-08,11.636873707258664,4.936828316530249,0.0,8630.378048780487,17.235772357723576,331.8048780487805,507.8373983739837,0.0646863143631436,0.0113313008130081,0.0077676151761517,0.7183741436737694,0.928684450008562,0.2062392546394417,0.617765949440591
ts_icl,ts_icl,azure2019_U/5T,0.6245856590032869,78,234,0.7735042735042735,0.72773170814341,0.1172682185792361,0.12043196165191,0.0791202355901666,0.1056068052737709,0.441591979217913,0.3153700207243315,0.8080059068783865,0.177399729183256,0.4639549695606654,-0.0089604524794831,0.3359031979766469,0.2108906921008654,0.0320421287739168,0.587244399509574,0.039701344548406,0.2795903820079005,-0.4235917754230621,0.8715816521872876,26.255941047439386,0.7954228900074561,0.1211044717739428,3.478127821338112e-06,12.024149947206135,5.85640580006515,0.0,1406.0641025641023,16.71794871794872,202.51282051282053,224.7692307692308,0.0683931623931623,0.0104145299145299,0.005034188034188,0.7360597247878684,0.9890983873293608,0.2040942609892327,0.6430841243688207
ts_icl,ts_icl,current_velocity/10T,0.6748370406281476,10,60,0.9166666666666666,0.4790880692873999,0.1412847774918941,0.0254158333641894,0.0635552086538011,0.0767519398366282,0.7585162723983194,0.5020644317606688,0.8808735639360474,0.0095961274471015,-1.7616016009034683,3.1688253878249117,0.4634808735843908,0.0571022239064069,0.0651994459511623,0.5234409489139245,0.2765087552894794,1.958064146728426,-0.2959922864150981,0.7767018573076432,9.491425139242653,0.9624010027485832,0.3259984795699143,2.0811427693255437e-09,47.60063531406498,1.910455166573436,9.54659223566699e-05,20668.5,34.7,81.0,121.9,0.1237833333333333,0.0568499999999999,0.0227999999999999,0.9977922234032855,0.991978679970121,0.1514883327613203,0.7137530787115757
